term; 1; 2; 3; 4; 5 ;6 ;7 ;8 ;9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20; 21; 22; 23; 24; 25 ;26 ;27 ;28 ;29; 30; 31; 32; 33; 34; 35; 36; 37; 38; 39; 40
 чешский ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08479211724493174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 загрузка ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045533645205680845;0;0;0;0;0;0;0;0;0;0;0;0
 успешно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045533645205680845;0;0;0;0;0;0;0;0;0;0;0;0
 серб ;0;0;0;0;0;0;0.19207084872215724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 икарди ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1917458209092736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 синхронный ;0;0;0;0;0;0;0;0.09970581439596342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 нитрид ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 остальной ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051215403400888544
 тренд ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03989734650745002;0;0;0.022267937784916064;0;0;0;0;0;0
 забывать ;0;0;0;0.07726719712351468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04501344886704319;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 список ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07109348710794544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044021158796572
 штаб ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06209343417226538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 постоянно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03989734650745002;0;0.03560491714909313;0;0;0;0;0;0;0
 плюс ;0;0;0.12407799133266585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 около ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03619505219908827;0;0.03240840075170976;0;0;0;0;0.04918728093673015;0;0
 подходящий ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054018213946372726;0;0;0;0
 прямой ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045174377938993586;0;0.02544454602880325;0;0.045174377938993586;0;0;0;0;0;0;0;0;0;0;0;0;0
 продвигать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 однокристальный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042189861864875694;0
 мгц ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12656958559462708;0
 аппарат ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12320819407023022;0;0;0;0;0;0;0
 тематика ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020500679474580247;0.029081216530739473;0.04182619471005614;0;0;0;0
 производительность ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051215403400888544
 задача ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026550927338453822;0;0;0;0;0;0;0;0;0.0250870287161684;0.03356823258339939;0.0499094788481075;0;0;0;0;0;0;0;0
 федеральный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ригонять ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06209343417226538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 отпаривание ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07318577430054204;0;0;0;0;0
 поддержка ;0;0;0;0;0;0.19667660678508753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0730802887015028;0
 изменение ;0;0;0;0;0;0;0;0;0;0;0;0.06971932417109143;0;0;0;0;0;0;0;0;0;0;0;0.07367273266217958;0;0.04068039330614574;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 невысокий ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03659288715027102;0;0;0;0;0
 сборочный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 предъявлять ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045533645205680845;0;0;0;0;0;0;0;0;0;0;0;0
 решаться ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 кондиционер ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 монако ;0;0;0;0;0.2567770201323219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 упоминаемость ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 эйс ;0;0;0;0;0;0;0.19207084872215724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 яндекс ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30605476875450927;0;0;0
 принципиальный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06592288596783955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 последствие ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 эмоция ;0;0;0;0;0;0;0;0;0;0;0.046329349218531254;0;0;0;0.10990496472461217;0;0;0;0;0.04755249379867679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 c ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03659288715027102;0;0;0;0;0
 причина ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.048457015808230926;0;0;0;0;0;0;0;0;0;0;0;0.03654839463395683;0.02558848859630248;0.03615722860108533;0.040292682625790485;0;0;0
 гибкость ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 общественный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 кроме ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 интер ;0;0;0;0;0;0;0;0;0;0;0;0.0790044432301574;0;0;0;0;0;0;0.08262787734205403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 каждый ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02544454602880325;0.04068039330614574;0;0.03568915762356187;0;0;0;0;0;0;0;0;0;0;0;0
 контроль ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.039322465081457245;0;0;0;0;0.03560491714909313;0;0;0;0;0;0;0
 рамка ;0;0.0704715130591245;0;0;0;0;0;0.07284204319729976;0;0.07367273266217958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 заранее ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0524208562744506;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 обо ;0;0;0;0.09265181250813007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 извиняться ;0;0;0;0;0;0;0;0;0;0;0;0.09487745910317327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 увольнение ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 handle ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 наиболее ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054018213946372726;0;0;0;0
 согласный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10099967232978573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 частотка ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 угроза ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 транспортировка ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045533645205680845;0;0;0;0;0;0;0;0;0;0;0;0
 помимо ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0524208562744506;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 руководитель ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045533645205680845;0;0;0;0;0;0;0;0;0;0;0;0
 предыдущий ;0;0;0;0;0;0;0.09603542436107862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 федерация ;0;0;0;0;0;0;0;0;0.1306720001126362;0;0;0;0.1635630198536173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 подавлять ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07213170107032972;0;0;0;0;0;0;0;0
 zenpad ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051215403400888544
 называть ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06419425503308047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044021158796572
 александр ;0;0;0;0;0;0;0;0;0;0;0;0;0.08178150992680865;0.05602189586882965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 серебряный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 учет ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 единственный ;0;0;0.12407799133266585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 v ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08213879604682015;0;0;0;0;0;0;0
 прежде ;0;0;0;0.0682677740354969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020500679474580247;0.029081216530739473;0;0;0;0;0
 рухнуть ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07213170107032972;0;0;0;0;0;0;0;0
 поток ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 объект ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1070674728706856;0;0;0;0;0;0.08200271789832099;0.058162433061478946;0;0;0;0;0
 х ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042189861864875694;0
 ясно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06209343417226538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 дом ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10620370935381529;0;0;0;0;0;0;0;0;0.1003481148646736;0;0.0499094788481075;0;0;0.027114214164489035;0;0;0;0;0
 корабль ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 чистый ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 антикризисный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 мю ;0;0;0;0;0;0;0;0;0;0;0.12071113207814492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 работа ;0;0;0;0;0;0;0;0;0.037019803777203916;0;0;0;0;0.03303250879073696;0;0;0;0;0;0;0.06137727839940715;0.03655225390346902;0.030328518159795235;0;0.03704872875747737;0;0.030328518159795235;0.049801102897232975;0;0.058313290060205664;0;0;0;0;0.020849152103411484;0;0;0;0;0
 кошице ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08952151237132852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 состояться ;0;0;0.08805611631627594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03744001482519154;0;0;0;0;0;0.02544454602880325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 скорость ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02506738773067796;0.048457015808230926;0;0;0;0;0;0;0;0.023711267626906167;0;0.04633250001602569;0.02838126635735891;0;0;0;0;0;0;0
 роботизация ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 впечатление ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0727610497861393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 сережа ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10807397084081506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 прийти ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06121095375090186;0;0;0
 направленность ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.041001358949160495;0.029081216530739473;0.04182619471005614;0;0;0;0
 шаг ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0524208562744506;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 распространение ;0;0;0;0;0;0;0;0;0;0.08375829301944089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04501344886704319;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 приоритетный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 изучение ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 отмечать ;0;0;0;0.04388373556286373;0.052914105269915426;0;0;0;0.03887350003872892;0;0;0;0;0.03453748991395527;0;0;0;0;0;0;0;0;0;0;0.019129954392463983;0.08681979101352263;0;0;0;0;0;0;0;0.01571227312799065;0;0;0.03265307085502517;0;0;0.02841018756317407
 манчини ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 факт ;0;0;0;0;0;0;0;0;0.0653360000563181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022267937784916064;0;0;0;0;0;0
 превосходить ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07213170107032972;0;0;0;0;0;0;0;0
 личный ;0;0;0;0;0;0;0;0;0.0653360000563181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04501344886704319;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 выявление ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.061502038423740746;0.029081216530739473;0.04182619471005614;0;0;0;0
 окончательно ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07213170107032972;0;0;0;0;0;0;0;0
 московский ;0.06368003473223828;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054952482362306085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04693201230296352;0;0;0
 перемена ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10099967232978573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 аттракцион ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0644273049821259;0;0
 достаточно ;0;0;0;0;0.12838851006616095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 трудно ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 эффективный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 подробность ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03560491714909313;0;0;0;0;0;0.0365401443507514;0
 олимпиада ;0;0;0;0.09265181250813007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 е ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07481563001838734;0.07109348710794544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 пресс ;0;0;0;0;0;0;0;0;0.1306720001126362;0;0;0;0.08178150992680865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 дизельный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04106939802341007;0;0;0;0;0;0;0
 пользовательский ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 чат ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 лаб ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 модель ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02506738773067796;0;0;0;0;0.03522138890491458;0;0;0;0.023711267626906167;0;0;0;0;0;0.1446289144043413;0;0;0.029071624040653304;0
 встреча ;0;0;0;0;0.07310450780693804;0;0.11716994243546816;0;0;0.06096642931448637;0;0;0;0;0;0;0;0.05298488306839253;0.03255944797640872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 принадлежать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07609901693784238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 путевка ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08479211724493174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 департамент ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 воспроизводить ;0;0;0;0;0;0;0;0;0;0;0.06035556603907246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 объем ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027775073920122597;0;0;0;0.13427293033359755;0;0;0;0;0;0;0;0;0;0;0
 признак ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ущерб ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04453587556983213;0.06370710131476005;0;0;0;0;0
 надежный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04622646043150065;0;0;0;0;0;0;0;0;0
 механический ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03659288715027102;0;0;0;0;0
 пытаться ;0;0;0;0;0;0;0;0;0;0;0.051506008516948566;0;0;0;0;0;0;0;0;0.10583824449131975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 бизнес ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04566079548743664;0;0.06945315893206497;0;0;0;0.06945315893206497;0.028096658112155358;0;0.04327358801304103;0;0;0;0.05042295303398442;0.02328788751966626;0;0;0;0;0
 спортивный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 отбор ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0501740574323368;0;0;0;0.0501740574323368;0;0;0;0;0;0;0;0;0;0;0;0;0
 инфополь ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.041001358949160495;0.029081216530739473;0.04182619471005614;0;0;0;0
 блокировка ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03175913766514252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 инвективный ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02528908582116984;0;0;0;0;0;0
 максим ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0727610497861393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 нара ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0479364552273184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 боковой ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06209343417226538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 аудио ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0311592222693294;0;0;0;0;0;0;0;0;0.029360532989672672;0;0;0;0;0;0;0;0;0;0
 следовать ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028463542542503793;0;0;0;0;0;0;0;0;0.026860693243001065;0;0;0.03240840075170976;0;0;0;0;0;0;0
